RelErr_X1,RelErr_X2,RelErr_X1X2,deconfounding_corrcoef,CC_dispersion,ss,db,ari_trueCluster,nmi_trueCluster,ari_confoundedCluster,nmi_confoundedCluster
0.19024128,0.2108157,0.20269766,[18.408132311744453],0.7420709154892341,0.0917882,2.411219328766951,0.5105945699556794,0.619813964808332,0.004713461017566878,0.008040137983840838
