RelErr_X1,RelErr_X2,RelErr_X1X2,deconfounding_corrcoef,CC_dispersion,ss,db,ari_trueCluster,nmi_trueCluster,ari_confoundedCluster,nmi_confoundedCluster
0.28152764,0.29283997,0.28892484,[3.2700001885982637],0.8774549565460292,0.16400501,1.7038771682945104,0.40073448881486406,0.5315131215849583,0.1606247901626286,0.326539574165892
