RelErr_X1,RelErr_X2,RelErr_X1X2,deconfounding_corrcoef,CC_dispersion,ss,db,ari_trueCluster,nmi_trueCluster,ari_confoundedCluster,nmi_confoundedCluster
0.19639133,0.21812841,0.20955162,[5.782167942494514],0.7318233776035286,0.13376963,2.1324487711197566,0.010560322191637706,0.007186831147728775,0.3702194473696581,0.598937501101045
