RelErr_X1,RelErr_X2,RelErr_X1X2,deconfounding_corrcoef,CC_dispersion,ss,db,ari_trueCluster,nmi_trueCluster,ari_confoundedCluster,nmi_confoundedCluster
0.19493008,0.21638408,0.20790261,[-156.99484864304893],0.9003751580687482,0.10935846,2.4342067243930345,0.6570734508054746,0.7421044425378728,0.0008353821659820227,0.0036485617215635553
