RelErr_X1,RelErr_X2,RelErr_X1X2,deconfounding_corrcoef,CC_dispersion,ss,db,ari_trueCluster,nmi_trueCluster,ari_confoundedCluster,nmi_confoundedCluster
0.28230193,0.21204878,0.23262745,[63.59074144280469],0.93298824785821,0.12696224,2.25932510101263,0.7178389198066157,0.7644795300446845,0.0005414540948857752,0.003151662990948395
