RelErr_X1,RelErr_X2,RelErr_X1X2,deconfounding_corrcoef,CC_dispersion,ss,db,ari_trueCluster,nmi_trueCluster,ari_confoundedCluster,nmi_confoundedCluster
0.29377145,0.21968628,0.24138746,[33.222742888466435],0.8142783200602903,0.11462542,2.2369713886893106,0.51310599061358,0.6710400962960767,0.003660535137612916,0.006001243778292001
