RelErr_X1,RelErr_X2,RelErr_X1X2,deconfounding_corrcoef,CC_dispersion,ss,db,ari_trueCluster,nmi_trueCluster,ari_confoundedCluster,nmi_confoundedCluster
0.19542374,0.218291,0.20925081,[-166.33694703620327],0.8733424561471655,0.08772425,2.4256082900844365,0.4432741656610039,0.5297536236400932,0.001470750506392538,0.005223280820196101
