RelErr_X1,RelErr_X2,RelErr_X1X2,deconfounding_corrcoef,CC_dispersion,ss,db,ari_trueCluster,nmi_trueCluster,ari_confoundedCluster,nmi_confoundedCluster
0.2042652,0.22536524,0.2170237,[-8.960847001344915],0.7073429557765138,0.123161756,2.147899432234449,0.25360787439123955,0.29769370900812775,0.12878824354220567,0.24793943255191406
