RelErr_X1,RelErr_X2,RelErr_X1X2,deconfounding_corrcoef,CC_dispersion,ss,db,ari_trueCluster,nmi_trueCluster,ari_confoundedCluster,nmi_confoundedCluster
0.19660991,0.21744823,0.20921014,[-337.2486432484514],0.659629966847068,0.10644104,2.334633747837176,0.09612874393057909,0.129317479663777,0.2355099094863565,0.4139337207871557
