RelErr_X1,RelErr_X2,RelErr_X1X2,deconfounding_corrcoef,CC_dispersion,ss,db,ari_trueCluster,nmi_trueCluster,ari_confoundedCluster,nmi_confoundedCluster
0.2869266,0.21369006,0.23514262,[57.14102551885155],0.9399163364090785,0.1250585,2.257303364454265,0.7386041292970669,0.8206394326103014,0.0002229641848263982,0.002932082708880212
