RelErr_X1,RelErr_X2,RelErr_X1X2,deconfounding_corrcoef,CC_dispersion,ss,db,ari_trueCluster,nmi_trueCluster,ari_confoundedCluster,nmi_confoundedCluster
0.25068477,0.27924785,0.26797774,[3.824916345657247],0.7677930438189983,0.1500608,1.9156333658004345,0.12202998539576587,0.17533068605653768,0.19560797855509895,0.3837165460649487
