RelErr_X1,RelErr_X2,RelErr_X1X2,deconfounding_corrcoef,CC_dispersion,ss,db,ari_trueCluster,nmi_trueCluster,ari_confoundedCluster,nmi_confoundedCluster
0.19381075,0.2162222,0.20737928,[-146.6151120998468],0.7919451420171594,0.07818008,2.4663595387204937,0.33725667860296543,0.47471463010026266,0.005679119887438585,0.009721302960829983
