RelErr_X1,RelErr_X2,RelErr_X1X2,deconfounding_corrcoef,CC_dispersion,ss,db,ari_trueCluster,nmi_trueCluster,ari_confoundedCluster,nmi_confoundedCluster
0.22729859,0.23420776,0.23181652,[65.74302129371137],0.8574793172225524,0.12572955,2.0816953086658136,0.3609048807693352,0.5099435455848585,0.13378167732358728,0.19296191954290953
