RelErr_X1,RelErr_X2,RelErr_X1X2,deconfounding_corrcoef,CC_dispersion,ss,db,ari_trueCluster,nmi_trueCluster,ari_confoundedCluster,nmi_confoundedCluster
0.1896869,0.21107832,0.20263788,[12.813076692671682],0.72015558173014,0.10632493,2.431256231086486,-0.0008504242053920364,0.004953678065401716,0.5019595894396658,0.6654325871348085
