RelErr_X1,RelErr_X2,RelErr_X1X2,deconfounding_corrcoef,CC_dispersion,ss,db,ari_trueCluster,nmi_trueCluster,ari_confoundedCluster,nmi_confoundedCluster
0.203232,0.22536522,0.21661521,[-487.7281368355649],0.7605913633428488,0.08423393,2.310108004575159,0.33893292033468675,0.4822775059367449,0.004002755617008275,0.007376688405654427
