RelErr_X1,RelErr_X2,RelErr_X1X2,deconfounding_corrcoef,CC_dispersion,ss,db,ari_trueCluster,nmi_trueCluster,ari_confoundedCluster,nmi_confoundedCluster
0.18971989,0.21126017,0.202761,[-32.828355607301205],0.8076749492732558,0.12787114,2.322409624494416,0.000747179586989161,0.003083562030992991,0.9923165575581749,0.9889260537621042
