RelErr_X1,RelErr_X2,RelErr_X1X2,deconfounding_corrcoef,CC_dispersion,ss,db,ari_trueCluster,nmi_trueCluster,ari_confoundedCluster,nmi_confoundedCluster
0.22434126,0.23282632,0.22988966,[24.317817509092155],0.9555916260444198,0.14575364,1.9625358046640622,0.4768938471152335,0.5984970620624264,0.19499099739825657,0.2555190507848698
