RelErr_X1,RelErr_X2,RelErr_X1X2,deconfounding_corrcoef,CC_dispersion,ss,db,ari_trueCluster,nmi_trueCluster,ari_confoundedCluster,nmi_confoundedCluster
0.18866076,0.21067138,0.20198664,[40.783351291721594],0.8914422450702615,0.1140075,2.3563469310703185,0.6695672401621552,0.7154476260345368,0.0005209578545700902,0.0033969407476137285
