RelErr_X1,RelErr_X2,RelErr_X1X2,deconfounding_corrcoef,CC_dispersion,ss,db,ari_trueCluster,nmi_trueCluster,ari_confoundedCluster,nmi_confoundedCluster
0.22749834,0.23409215,0.23181008,[37.89997081646933],0.7844265025529475,0.11276589,2.0893193398379935,0.46391821720175364,0.5915557274225529,0.043872902259892585,0.053087516579858045
