RelErr_X1,RelErr_X2,RelErr_X1X2,deconfounding_corrcoef,CC_dispersion,ss,db,ari_trueCluster,nmi_trueCluster,ari_confoundedCluster,nmi_confoundedCluster
0.22748327,0.23405196,0.23177853,[28.177848876978313],0.8455574499295455,0.12265916,2.001840167166061,0.15299058851739164,0.2927686135853817,0.39992559005784595,0.4876947867933605
