RelErr_X1,RelErr_X2,RelErr_X1X2,deconfounding_corrcoef,CC_dispersion,ss,db,ari_trueCluster,nmi_trueCluster,ari_confoundedCluster,nmi_confoundedCluster
0.35760134,0.2719521,0.2970406,[-0.020878714735171465],0.8671424316990565,0.15012199,1.7880994185185732,0.367875472797288,0.5088774291741307,0.16205079741463677,0.3053170524866473
