RelErr_X1,RelErr_X2,RelErr_X1X2,deconfounding_corrcoef,CC_dispersion,ss,db,ari_trueCluster,nmi_trueCluster,ari_confoundedCluster,nmi_confoundedCluster
0.19502103,0.2164467,0.20799276,[-13.201209862725241],0.7244188013674293,0.087608136,2.4212784946102683,0.2614065192459989,0.36398477415648367,0.08205779475970765,0.14704842904713572
