RelErr_X1,RelErr_X2,RelErr_X1X2,deconfounding_corrcoef,CC_dispersion,ss,db,ari_trueCluster,nmi_trueCluster,ari_confoundedCluster,nmi_confoundedCluster
0.22636679,0.2275326,0.2271291,[44.85475113791661],0.9130499220851366,0.11215841,2.199997288888806,0.521864016717809,0.613826209555843,0.1855913642507044,0.23808734223529557
