RelErr_X1,RelErr_X2,RelErr_X1X2,deconfounding_corrcoef,CC_dispersion,ss,db,ari_trueCluster,nmi_trueCluster,ari_confoundedCluster,nmi_confoundedCluster
0.2629226,0.28594574,0.2768439,[2.7967207855194642],0.7774787785625534,0.14630452,2.053967638522836,0.1403281058148306,0.19281088727372941,0.13556225119188758,0.33692417637941297
