RelErr_X1,RelErr_X2,RelErr_X1X2,deconfounding_corrcoef,CC_dispersion,ss,db,ari_trueCluster,nmi_trueCluster,ari_confoundedCluster,nmi_confoundedCluster
0.1877306,0.21051984,0.20152786,[19.988899754013946],0.9291387970389112,0.12185527,2.245028742201151,0.6595857101848165,0.7339136776814433,0.0010953338604875618,0.004389664560045198
